ADDRESS,POINTS
114 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
112 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
111 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
110 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
109 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
108 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
107 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
106 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
105 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
104 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
103 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
102 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
202 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
201 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
219 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
218 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
217 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
216 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
215 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
214 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
212 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
211 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
210 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
209 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
208 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
207 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
206 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
205 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
204 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
203 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
302 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
301 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
319 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
318 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
317 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
316 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
315 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
314 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
312 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
311 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
310 2 HEMLOCK CR SW,-4301.946 10.190|-4345.860 22.677|-4377.883 31.728|-4380.288 30.038|-4382.385 27.970|-4384.105 25.579|-4385.405 22.933|-4386.251 20.109|-4386.607 17.184|-4386.474 14.249|-4385.852 11.369|-4384.874 8.466|-4383.713 5.631|-4382.378 2.873|-4380.875 0.205|-4379.211 -2.364|-4377.387 -4.821|-4375.416 -7.156|-4373.304 -9.369|-4371.053 -11.449|-4368.677 -13.383|-4366.188 -15.163|-4363.595 -16.786|-4360.903 -18.243|-4358.128 -19.532|-4355.276 -20.644|-4352.361 -21.578|-4339.841 -25.137|-4313.801 -32.553|-4301.883 9.523|-4302.120 9.589
