ADDRESS,POINTS
59V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
60V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
61V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
62V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
63V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
64V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
65V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
66V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
67V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
68V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
69V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
70V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
71V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
72V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
73V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
74V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
75V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
76V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
77V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
78V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
79V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
80V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
81V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
82V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
83V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
84V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
85V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
86V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
87V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
88V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
89V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
90V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
91V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
92V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
93V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
94V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
95V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
96V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
97V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
98V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
99V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
100V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
101V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
102V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
103V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
104V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
105V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
106V 2411 ERLTON RD SW,704.935 -1865.268|705.214 -1804.834|705.277 -1800.264|700.789 -1800.241|668.773 -1800.086|663.705 -1800.086|663.642 -1813.963|661.971 -1813.952|661.831 -1844.152|667.214 -1844.186|667.158 -1857.118|661.775 -1857.095|661.747 -1862.600|675.756 -1862.633|675.700 -1868.615|687.654 -1868.682|687.689 -1865.179
24 28 AV SW,750.282 -2138.330|757.860 -2138.352|765.444 -2138.385|773.022 -2138.407|780.607 -2138.430|788.191 -2138.463|795.769 -2138.485|803.354 -2138.507|803.423 -2101.524|795.839 -2101.502|788.254 -2101.468|780.676 -2101.446|773.092 -2101.413|765.507 -2101.379|757.922 -2101.357|750.338 -2101.324|742.760 -2101.302|735.175 -2101.268|727.591 -2101.246|720.006 -2101.213|712.421 -2101.190|712.373 -2138.207|719.950 -2138.229|727.535 -2138.252|735.113 -2138.285|742.697 -2138.307
158V 2416 ERLTON ST SW,663.705 -1800.086|630.710 -1799.897|626.180 -1799.919|625.949 -1858.630|630.738 -1858.652|630.696 -1864.957|640.000 -1865.012|639.979 -1868.471|657.847 -1868.571|657.889 -1862.588|661.747 -1862.600|661.775 -1857.095|667.158 -1857.118|667.214 -1844.186|661.831 -1844.152|661.971 -1813.952|663.642 -1813.963
159V 2416 ERLTON ST SW,663.705 -1800.086|630.710 -1799.897|626.180 -1799.919|625.949 -1858.630|630.738 -1858.652|630.696 -1864.957|640.000 -1865.012|639.979 -1868.471|657.847 -1868.571|657.889 -1862.588|661.747 -1862.600|661.775 -1857.095|667.158 -1857.118|667.214 -1844.186|661.831 -1844.152|661.971 -1813.952|663.642 -1813.963
168V 2416 ERLTON ST SW,663.705 -1800.086|630.710 -1799.897|626.180 -1799.919|625.949 -1858.630|630.738 -1858.652|630.696 -1864.957|640.000 -1865.012|639.979 -1868.471|657.847 -1868.571|657.889 -1862.588|661.747 -1862.600|661.775 -1857.095|667.158 -1857.118|667.214 -1844.186|661.831 -1844.152|661.971 -1813.952|663.642 -1813.963
169V 2416 ERLTON ST SW,663.705 -1800.086|630.710 -1799.897|626.180 -1799.919|625.949 -1858.630|630.738 -1858.652|630.696 -1864.957|640.000 -1865.012|639.979 -1868.471|657.847 -1868.571|657.889 -1862.588|661.747 -1862.600|661.775 -1857.095|667.158 -1857.118|667.214 -1844.186|661.831 -1844.152|661.971 -1813.952|663.642 -1813.963
170V 2416 ERLTON ST SW,663.705 -1800.086|630.710 -1799.897|626.180 -1799.919|625.949 -1858.630|630.738 -1858.652|630.696 -1864.957|640.000 -1865.012|639.979 -1868.471|657.847 -1868.571|657.889 -1862.588|661.747 -1862.600|661.775 -1857.095|667.158 -1857.118|667.214 -1844.186|661.831 -1844.152|661.971 -1813.952|663.642 -1813.963
171V 2416 ERLTON ST SW,663.705 -1800.086|630.710 -1799.897|626.180 -1799.919|625.949 -1858.630|630.738 -1858.652|630.696 -1864.957|640.000 -1865.012|639.979 -1868.471|657.847 -1868.571|657.889 -1862.588|661.747 -1862.600|661.775 -1857.095|667.158 -1857.118|667.214 -1844.186|661.831 -1844.152|661.971 -1813.952|663.642 -1813.963
172V 2416 ERLTON ST SW,663.705 -1800.086|630.710 -1799.897|626.180 -1799.919|625.949 -1858.630|630.738 -1858.652|630.696 -1864.957|640.000 -1865.012|639.979 -1868.471|657.847 -1868.571|657.889 -1862.588|661.747 -1862.600|661.775 -1857.095|667.158 -1857.118|667.214 -1844.186|661.831 -1844.152|661.971 -1813.952|663.642 -1813.963
173V 2416 ERLTON ST SW,663.705 -1800.086|630.710 -1799.897|626.180 -1799.919|625.949 -1858.630|630.738 -1858.652|630.696 -1864.957|640.000 -1865.012|639.979 -1868.471|657.847 -1868.571|657.889 -1862.588|661.747 -1862.600|661.775 -1857.095|667.158 -1857.118|667.214 -1844.186|661.831 -1844.152|661.971 -1813.952|663.642 -1813.963
174V 2416 ERLTON ST SW,663.705 -1800.086|630.710 -1799.897|626.180 -1799.919|625.949 -1858.630|630.738 -1858.652|630.696 -1864.957|640.000 -1865.012|639.979 -1868.471|657.847 -1868.571|657.889 -1862.588|661.747 -1862.600|661.775 -1857.095|667.158 -1857.118|667.214 -1844.186|661.831 -1844.152|661.971 -1813.952|663.642 -1813.963
175V 2416 ERLTON ST SW,663.705 -1800.086|630.710 -1799.897|626.180 -1799.919|625.949 -1858.630|630.738 -1858.652|630.696 -1864.957|640.000 -1865.012|639.979 -1868.471|657.847 -1868.571|657.889 -1862.588|661.747 -1862.600|661.775 -1857.095|667.158 -1857.118|667.214 -1844.186|661.831 -1844.152|661.971 -1813.952|663.642 -1813.963
176V 2416 ERLTON ST SW,663.705 -1800.086|630.710 -1799.897|626.180 -1799.919|625.949 -1858.630|630.738 -1858.652|630.696 -1864.957|640.000 -1865.012|639.979 -1868.471|657.847 -1868.571|657.889 -1862.588|661.747 -1862.600|661.775 -1857.095|667.158 -1857.118|667.214 -1844.186|661.831 -1844.152|661.971 -1813.952|663.642 -1813.963
177V 2416 ERLTON ST SW,663.705 -1800.086|630.710 -1799.897|626.180 -1799.919|625.949 -1858.630|630.738 -1858.652|630.696 -1864.957|640.000 -1865.012|639.979 -1868.471|657.847 -1868.571|657.889 -1862.588|661.747 -1862.600|661.775 -1857.095|667.158 -1857.118|667.214 -1844.186|661.831 -1844.152|661.971 -1813.952|663.642 -1813.963
178V 2416 ERLTON ST SW,663.705 -1800.086|630.710 -1799.897|626.180 -1799.919|625.949 -1858.630|630.738 -1858.652|630.696 -1864.957|640.000 -1865.012|639.979 -1868.471|657.847 -1868.571|657.889 -1862.588|661.747 -1862.600|661.775 -1857.095|667.158 -1857.118|667.214 -1844.186|661.831 -1844.152|661.971 -1813.952|663.642 -1813.963
179V 2416 ERLTON ST SW,663.705 -1800.086|630.710 -1799.897|626.180 -1799.919|625.949 -1858.630|630.738 -1858.652|630.696 -1864.957|640.000 -1865.012|639.979 -1868.471|657.847 -1868.571|657.889 -1862.588|661.747 -1862.600|661.775 -1857.095|667.158 -1857.118|667.214 -1844.186|661.831 -1844.152|661.971 -1813.952|663.642 -1813.963
180V 2416 ERLTON ST SW,663.705 -1800.086|630.710 -1799.897|626.180 -1799.919|625.949 -1858.630|630.738 -1858.652|630.696 -1864.957|640.000 -1865.012|639.979 -1868.471|657.847 -1868.571|657.889 -1862.588|661.747 -1862.600|661.775 -1857.095|667.158 -1857.118|667.214 -1844.186|661.831 -1844.152|661.971 -1813.952|663.642 -1813.963
181V 2416 ERLTON ST SW,663.705 -1800.086|630.710 -1799.897|626.180 -1799.919|625.949 -1858.630|630.738 -1858.652|630.696 -1864.957|640.000 -1865.012|639.979 -1868.471|657.847 -1868.571|657.889 -1862.588|661.747 -1862.600|661.775 -1857.095|667.158 -1857.118|667.214 -1844.186|661.831 -1844.152|661.971 -1813.952|663.642 -1813.963
182V 2416 ERLTON ST SW,663.705 -1800.086|630.710 -1799.897|626.180 -1799.919|625.949 -1858.630|630.738 -1858.652|630.696 -1864.957|640.000 -1865.012|639.979 -1868.471|657.847 -1868.571|657.889 -1862.588|661.747 -1862.600|661.775 -1857.095|667.158 -1857.118|667.214 -1844.186|661.831 -1844.152|661.971 -1813.952|663.642 -1813.963
183V 2416 ERLTON ST SW,663.705 -1800.086|630.710 -1799.897|626.180 -1799.919|625.949 -1858.630|630.738 -1858.652|630.696 -1864.957|640.000 -1865.012|639.979 -1868.471|657.847 -1868.571|657.889 -1862.588|661.747 -1862.600|661.775 -1857.095|667.158 -1857.118|667.214 -1844.186|661.831 -1844.152|661.971 -1813.952|663.642 -1813.963
184V 2416 ERLTON ST SW,663.705 -1800.086|630.710 -1799.897|626.180 -1799.919|625.949 -1858.630|630.738 -1858.652|630.696 -1864.957|640.000 -1865.012|639.979 -1868.471|657.847 -1868.571|657.889 -1862.588|661.747 -1862.600|661.775 -1857.095|667.158 -1857.118|667.214 -1844.186|661.831 -1844.152|661.971 -1813.952|663.642 -1813.963
185V 2416 ERLTON ST SW,663.705 -1800.086|630.710 -1799.897|626.180 -1799.919|625.949 -1858.630|630.738 -1858.652|630.696 -1864.957|640.000 -1865.012|639.979 -1868.471|657.847 -1868.571|657.889 -1862.588|661.747 -1862.600|661.775 -1857.095|667.158 -1857.118|667.214 -1844.186|661.831 -1844.152|661.971 -1813.952|663.642 -1813.963
186V 2416 ERLTON ST SW,663.705 -1800.086|630.710 -1799.897|626.180 -1799.919|625.949 -1858.630|630.738 -1858.652|630.696 -1864.957|640.000 -1865.012|639.979 -1868.471|657.847 -1868.571|657.889 -1862.588|661.747 -1862.600|661.775 -1857.095|667.158 -1857.118|667.214 -1844.186|661.831 -1844.152|661.971 -1813.952|663.642 -1813.963
187V 2416 ERLTON ST SW,663.705 -1800.086|630.710 -1799.897|626.180 -1799.919|625.949 -1858.630|630.738 -1858.652|630.696 -1864.957|640.000 -1865.012|639.979 -1868.471|657.847 -1868.571|657.889 -1862.588|661.747 -1862.600|661.775 -1857.095|667.158 -1857.118|667.214 -1844.186|661.831 -1844.152|661.971 -1813.952|663.642 -1813.963
188V 2416 ERLTON ST SW,663.705 -1800.086|630.710 -1799.897|626.180 -1799.919|625.949 -1858.630|630.738 -1858.652|630.696 -1864.957|640.000 -1865.012|639.979 -1868.471|657.847 -1868.571|657.889 -1862.588|661.747 -1862.600|661.775 -1857.095|667.158 -1857.118|667.214 -1844.186|661.831 -1844.152|661.971 -1813.952|663.642 -1813.963
211 2416 ERLTON ST SW,663.705 -1800.086|630.710 -1799.897|626.180 -1799.919|625.949 -1858.630|630.738 -1858.652|630.696 -1864.957|640.000 -1865.012|639.979 -1868.471|657.847 -1868.571|657.889 -1862.588|661.747 -1862.600|661.775 -1857.095|667.158 -1857.118|667.214 -1844.186|661.831 -1844.152|661.971 -1813.952|663.642 -1813.963
201 2416 ERLTON ST SW,663.705 -1800.086|630.710 -1799.897|626.180 -1799.919|625.949 -1858.630|630.738 -1858.652|630.696 -1864.957|640.000 -1865.012|639.979 -1868.471|657.847 -1868.571|657.889 -1862.588|661.747 -1862.600|661.775 -1857.095|667.158 -1857.118|667.214 -1844.186|661.831 -1844.152|661.971 -1813.952|663.642 -1813.963
