ADDRESS,POINTS
202V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
203V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
204V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
205V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
206V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
207V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
208V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
209V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
210V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
211V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
212V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
213V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
214V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
215V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
216V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
217V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
218V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
219V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
220V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
221V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
222V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
223V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
224V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
225V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
226V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
227V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
228V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
229V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
230V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
231V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
232V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
233V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
234V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
235V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
236V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
237V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
238V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
239V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
240V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
241V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
242V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
243V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
244V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
245V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
246V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
247V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
248V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
249V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
250V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
251V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
252V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
253V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
254V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
255V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
256V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
257V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
258V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
259V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
260V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
261V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
262V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
263V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
264V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
265V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
266V 26 BRENTWOOD CM NW,-3981.880 4358.390|-3981.565 4357.167|-3974.868 4358.923|-3975.448 4361.158|-3977.245 4368.064|-3978.503 4372.923|-3978.552 4373.112|-3982.579 4372.067|-3983.376 4371.855|-3986.997 4370.921|-3986.976 4370.821|-3986.668 4369.643|-3986.416 4368.686|-3984.487 4369.187|-3981.698 4358.501|-3981.901 4358.456
