ADDRESS,POINTS
206 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
204 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
202 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
201 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
205 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
209 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
217 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
221 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
96S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
97S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
98S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
99S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
100S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
114 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
112 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
110 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
108 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
106 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
104 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
59V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
60V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
61V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
62V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
63V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
64V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
65V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
66V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
67V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
68V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
69V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
70V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
71V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
72V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
73V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
74V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
75V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
76V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
77V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
78V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
79V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
80V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
81V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
82V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
83S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
84S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
85S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
86S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
87S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
88S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
89S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
90S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
91S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
92S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
