ADDRESS,POINTS
2605 EVERSYDE AV SW,-3546.471 -15570.176|-3546.408 -15605.837|-3545.045 -15605.837|-3545.038 -15607.660|-3541.305 -15607.660|-3541.298 -15613.642|-3544.276 -15613.654|-3544.164 -15681.027|-3523.269 -15682.172|-3502.354 -15682.884|-3501.159 -15682.906|-3501.333 -15579.094|-3502.529 -15578.794|-3523.933 -15573.401|-3529.498 -15572.156|-3535.118 -15571.199|-3540.781 -15570.532
413V 15 EVERSTONE DR SW,-2456.166 -15584.876|-2456.089 -15560.703|-2459.032 -15560.714|-2459.053 -15538.030|-2478.717 -15538.063|-2516.662 -15538.119|-2540.366 -15538.163|-2539.129 -15681.616|-2517.046 -15659.321|-2504.128 -15646.278|-2505.938 -15644.477|-2481.751 -15620.081|-2481.814 -15584.921
414V 15 EVERSTONE DR SW,-2456.166 -15584.876|-2456.089 -15560.703|-2459.032 -15560.714|-2459.053 -15538.030|-2478.717 -15538.063|-2516.662 -15538.119|-2540.366 -15538.163|-2539.129 -15681.616|-2517.046 -15659.321|-2504.128 -15646.278|-2505.938 -15644.477|-2481.751 -15620.081|-2481.814 -15584.921
415V 15 EVERSTONE DR SW,-2456.166 -15584.876|-2456.089 -15560.703|-2459.032 -15560.714|-2459.053 -15538.030|-2478.717 -15538.063|-2516.662 -15538.119|-2540.366 -15538.163|-2539.129 -15681.616|-2517.046 -15659.321|-2504.128 -15646.278|-2505.938 -15644.477|-2481.751 -15620.081|-2481.814 -15584.921
2448 FISH CREEK BV SW,-3092.397 -14072.281|-3092.397 -14052.021|-3092.404 -14026.513|-3098.549 -14022.521|-3102.471 -14019.963|-3148.699 -13989.874|-3153.704 -13986.616|-3197.639 -13958.017|-3201.001 -13955.837|-3201.470 -13955.837|-3208.747 -13955.848|-3223.748 -13955.871|-3226.733 -13955.871|-3244.028 -13955.893|-3243.783 -14069.845|-3243.776 -14072.325|-3208.572 -14072.370|-3201.295 -14072.358|-3130.845 -14072.303|-3123.687 -14072.303|-3104.519 -14072.292|-3099.549 -14072.292|-3095.872 -14072.292
50V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
51V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
52V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
53V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
54V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
55V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
56V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
57V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
58V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
59V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
60V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
61V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
62V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
63V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
64V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
65V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
66V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
68V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
69V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
70V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
67V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
71V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
72V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
73V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
74V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
75V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
76V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
77V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
78V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
79V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
80V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
81V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
82V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
83V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
84V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
85V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
86V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
87V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
88V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
89V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
90V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
91V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
92V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
93V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
94V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
95V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
96V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
97V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
98V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
99V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
100V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
101V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
102V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
103V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
104V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
105V 2330 FISH CREEK BV SW,-2971.847 -13966.857|-3054.055 -13912.493|-3087.930 -13964.277|-3091.293 -13962.086|-3099.395 -13974.674|-3098.102 -13975.519|-3107.902 -13990.764|-3074.404 -14012.569|-3073.055 -14010.590|-3070.909 -14010.590|-3059.304 -14010.567|-3059.311 -14008.733|-3049.392 -14008.722|-3049.189 -14008.722|-3004.471 -13967.257|-2971.847 -13967.190
