ADDRESS,POINTS
171 SKYVIEW BA NE,8008.166 12126.934|8008.173 12129.514|8008.243 12177.461|8008.285 12216.791|8008.040 12216.780|8007.082 12216.780|7933.990 12216.680|7922.015 12216.669|7920.987 12216.580|7919.988 12216.313|7919.044 12215.879|7918.198 12215.290|7916.101 12213.544|7915.185 12212.599|7914.500 12211.487|7914.081 12210.242|7913.934 12208.929|7913.927 12184.922|7913.906 12129.558|7913.906 12126.979|7998.183 12126.945
3323 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3321 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3319 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3317 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3315 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3313 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3309 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3307 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3305 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3303 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3301 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3402 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3404 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3406 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3408 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3410 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3412 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3414 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3416 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3418 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3420 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3422 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3424 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3425 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3423 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3421 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3419 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3417 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3415 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3413 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3409 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3407 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3405 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3403 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3401 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3502 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3504 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3506 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3508 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3510 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3512 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3514 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3516 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3518 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3520 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3522 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3524 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3525 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3523 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3521 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3519 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3517 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3515 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3513 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3509 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3507 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3505 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3503 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3501 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3602 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3604 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3606 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3608 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3610 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3612 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3614 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3616 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3618 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3620 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3622 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3624 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3625 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3623 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3621 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3619 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3617 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3615 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3613 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3609 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3607 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3605 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3603 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
3601 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
666V 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
667V 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
668V 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
669V 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
670V 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
671V 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
672V 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
673V 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
674V 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
675V 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
676V 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
677V 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
678V 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
679V 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
680V 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
681V 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
682V 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
683V 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
684V 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
685V 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
686V 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
687V 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
688V 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
689V 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
690V 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
691V 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
692V 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
693V 4641 128 AV NE,8118.294 12990.007|8102.880 12990.018|8102.880 12992.642|8041.678 12992.654|8041.671 12973.773|8022.503 12973.773|8022.489 12935.099|8060.993 12935.110|8065.236 12935.110|8121.167 12935.110|8118.294 12989.985
