ADDRESS,POINTS
323 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
319 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
315 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
311 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
307 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
443 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
439 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
435 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
431 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
427 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
59V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
60V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
61V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
62V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
63V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
64V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
65V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
66V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
67V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
68V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
69V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
70V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
71V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
72V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
73V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
74V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
75V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
76V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
77V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
78V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
79V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
80V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
81V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
82V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
83V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
84V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
85V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
86V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
87V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
88V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
89V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
90V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
91V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
92V 165 MANORA PL NE,8136.832 1915.737|8136.825 1926.445|8136.818 1933.918|8136.287 1935.853|8107.829 2039.153|8107.298 2041.076|8102.383 2037.874|8097.686 2034.349|8093.226 2030.546|8089.018 2026.454|8057.994 1994.285|8049.228 1974.170|8070.472 1973.770|8107.423 1927.702|8109.660 1924.911|8111.240 1926.634|8113.065 1928.102|8115.092 1929.270|8117.273 1930.104|8119.559 1930.604|8121.894 1930.738|8124.229 1930.515|8126.493 1929.948|8128.647 1929.025|8130.632 1927.791|8132.407 1926.268|8133.924 1924.488|8135.148 1922.498|8136.056 1920.341|8136.623 1918.072
