ADDRESS,POINTS
317 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
315 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
313 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
311 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
309 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
307 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
305 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
301 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
302 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
304 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
306 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
308 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
310 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
312 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
314 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
316 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
318 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
320 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
322 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
324 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
326 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
328 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
330 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
334 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
336 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
338 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
340 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
342 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
441 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
439 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
437 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
435 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
433 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
431 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
429 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
427 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
425 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
423 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
421 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
419 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
417 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
415 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
413 11 MILLRISE DR SW,-6.829 -14701.444|-15.881 -14658.456|-24.445 -14617.825|-24.815 -14616.402|-25.319 -14615.034|-25.962 -14613.711|-26.731 -14612.454|-27.611 -14611.287|-28.611 -14610.208|-29.702 -14609.241|-30.890 -14608.374|-32.155 -14607.640|-33.483 -14607.028|-34.868 -14606.550|-36.287 -14606.205|-37.741 -14606.005|-39.202 -14605.950|-40.663 -14606.038|-42.110 -14606.272|-88.359 -14616.124|-82.955 -14641.788|-98.579 -14645.112|-96.118 -14656.777|-94.629 -14664.116|-83.277 -14717.734
