ADDRESS,POINTS
388 BRAE GLEN CR SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
386 BRAE GLEN CR SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
384 BRAE GLEN CR SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
364 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
362 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
360 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
358 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
356 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
354 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
352 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
350 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
348 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
346 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
344 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
334 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
332 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
330 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
328 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
326 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
324 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
322 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
320 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
343 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
341 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
339 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
337 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
335 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
311 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
309 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
307 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
305 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
303 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
301 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
318 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
316 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
314 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
312 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
310 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
308 BRAE GLEN RD SW,-2344.249 -9804.352|-2359.411 -9804.341|-2364.563 -9804.330|-2364.549 -9796.113|-2436.138 -9796.346|-2436.187 -10038.618|-2436.082 -10043.688|-2435.782 -10048.748|-2435.286 -10053.796|-2434.586 -10058.822|-2433.776 -10063.392|-2432.881 -10067.573|-2431.839 -10071.721|-2430.665 -10075.835|-2429.351 -10079.905|-2427.897 -10083.930|-2426.317 -10087.900|-2424.597 -10091.825|-2422.752 -10095.683|-2419.851 -10101.154|-2332.344 -10101.143|-2327.793 -10101.143|-2327.709 -9988.636|-2335.273 -9962.738|-2335.238 -9915.536|-2344.318 -9898.768
