ADDRESS,POINTS
93 3029 RUNDLESON RD NE,6479.551 3699.638|6458.664 3703.285|6310.507 3703.007|6308.844 3702.862|6307.222 3702.440|6305.698 3701.750|6304.307 3700.816|6303.090 3699.671|6302.084 3698.337|6301.315 3696.847|6300.805 3695.257|6300.700 3694.734|6298.071 3679.756|6294.499 3659.496|6294.527 3515.254|6391.268 3515.299|6391.338 3518.712|6391.541 3522.126|6391.890 3525.529|6392.373 3528.909|6392.995 3532.278|6393.750 3535.603|6394.645 3538.905|6395.672 3542.163|6396.833 3545.377|6398.126 3548.546|6399.545 3551.659|6401.090 3554.706|6402.754 3557.686|6404.543 3560.599|6406.452 3563.446|6408.472 3566.204|6410.597 3568.872|6412.841 3571.463|6415.183 3573.954|6417.622 3576.345|6420.160 3578.635|6422.788 3580.826|6425.508 3582.894|6428.304 3584.862|6431.177 3586.708|6434.127 3588.443|6437.147 3590.055|6440.230 3591.534|6443.368 3592.890|6446.563 3594.125|6449.800 3595.214|6453.078 3596.182|6490.016 3606.178|6492.428 3609.992|6493.616 3611.860|6493.022 3616.186|6492.595 3620.534|6492.337 3624.892|6492.246 3629.262|6492.141 3684.660|6491.903 3687.306|6491.218 3689.864|6490.093 3692.265|6488.569 3694.445|6486.695 3696.313|6484.521 3697.836|6482.117 3698.959
94 3029 RUNDLESON RD NE,6479.551 3699.638|6458.664 3703.285|6310.507 3703.007|6308.844 3702.862|6307.222 3702.440|6305.698 3701.750|6304.307 3700.816|6303.090 3699.671|6302.084 3698.337|6301.315 3696.847|6300.805 3695.257|6300.700 3694.734|6298.071 3679.756|6294.499 3659.496|6294.527 3515.254|6391.268 3515.299|6391.338 3518.712|6391.541 3522.126|6391.890 3525.529|6392.373 3528.909|6392.995 3532.278|6393.750 3535.603|6394.645 3538.905|6395.672 3542.163|6396.833 3545.377|6398.126 3548.546|6399.545 3551.659|6401.090 3554.706|6402.754 3557.686|6404.543 3560.599|6406.452 3563.446|6408.472 3566.204|6410.597 3568.872|6412.841 3571.463|6415.183 3573.954|6417.622 3576.345|6420.160 3578.635|6422.788 3580.826|6425.508 3582.894|6428.304 3584.862|6431.177 3586.708|6434.127 3588.443|6437.147 3590.055|6440.230 3591.534|6443.368 3592.890|6446.563 3594.125|6449.800 3595.214|6453.078 3596.182|6490.016 3606.178|6492.428 3609.992|6493.616 3611.860|6493.022 3616.186|6492.595 3620.534|6492.337 3624.892|6492.246 3629.262|6492.141 3684.660|6491.903 3687.306|6491.218 3689.864|6490.093 3692.265|6488.569 3694.445|6486.695 3696.313|6484.521 3697.836|6482.117 3698.959
95 3029 RUNDLESON RD NE,6479.551 3699.638|6458.664 3703.285|6310.507 3703.007|6308.844 3702.862|6307.222 3702.440|6305.698 3701.750|6304.307 3700.816|6303.090 3699.671|6302.084 3698.337|6301.315 3696.847|6300.805 3695.257|6300.700 3694.734|6298.071 3679.756|6294.499 3659.496|6294.527 3515.254|6391.268 3515.299|6391.338 3518.712|6391.541 3522.126|6391.890 3525.529|6392.373 3528.909|6392.995 3532.278|6393.750 3535.603|6394.645 3538.905|6395.672 3542.163|6396.833 3545.377|6398.126 3548.546|6399.545 3551.659|6401.090 3554.706|6402.754 3557.686|6404.543 3560.599|6406.452 3563.446|6408.472 3566.204|6410.597 3568.872|6412.841 3571.463|6415.183 3573.954|6417.622 3576.345|6420.160 3578.635|6422.788 3580.826|6425.508 3582.894|6428.304 3584.862|6431.177 3586.708|6434.127 3588.443|6437.147 3590.055|6440.230 3591.534|6443.368 3592.890|6446.563 3594.125|6449.800 3595.214|6453.078 3596.182|6490.016 3606.178|6492.428 3609.992|6493.616 3611.860|6493.022 3616.186|6492.595 3620.534|6492.337 3624.892|6492.246 3629.262|6492.141 3684.660|6491.903 3687.306|6491.218 3689.864|6490.093 3692.265|6488.569 3694.445|6486.695 3696.313|6484.521 3697.836|6482.117 3698.959
96 3029 RUNDLESON RD NE,6479.551 3699.638|6458.664 3703.285|6310.507 3703.007|6308.844 3702.862|6307.222 3702.440|6305.698 3701.750|6304.307 3700.816|6303.090 3699.671|6302.084 3698.337|6301.315 3696.847|6300.805 3695.257|6300.700 3694.734|6298.071 3679.756|6294.499 3659.496|6294.527 3515.254|6391.268 3515.299|6391.338 3518.712|6391.541 3522.126|6391.890 3525.529|6392.373 3528.909|6392.995 3532.278|6393.750 3535.603|6394.645 3538.905|6395.672 3542.163|6396.833 3545.377|6398.126 3548.546|6399.545 3551.659|6401.090 3554.706|6402.754 3557.686|6404.543 3560.599|6406.452 3563.446|6408.472 3566.204|6410.597 3568.872|6412.841 3571.463|6415.183 3573.954|6417.622 3576.345|6420.160 3578.635|6422.788 3580.826|6425.508 3582.894|6428.304 3584.862|6431.177 3586.708|6434.127 3588.443|6437.147 3590.055|6440.230 3591.534|6443.368 3592.890|6446.563 3594.125|6449.800 3595.214|6453.078 3596.182|6490.016 3606.178|6492.428 3609.992|6493.616 3611.860|6493.022 3616.186|6492.595 3620.534|6492.337 3624.892|6492.246 3629.262|6492.141 3684.660|6491.903 3687.306|6491.218 3689.864|6490.093 3692.265|6488.569 3694.445|6486.695 3696.313|6484.521 3697.836|6482.117 3698.959
97 3029 RUNDLESON RD NE,6479.551 3699.638|6458.664 3703.285|6310.507 3703.007|6308.844 3702.862|6307.222 3702.440|6305.698 3701.750|6304.307 3700.816|6303.090 3699.671|6302.084 3698.337|6301.315 3696.847|6300.805 3695.257|6300.700 3694.734|6298.071 3679.756|6294.499 3659.496|6294.527 3515.254|6391.268 3515.299|6391.338 3518.712|6391.541 3522.126|6391.890 3525.529|6392.373 3528.909|6392.995 3532.278|6393.750 3535.603|6394.645 3538.905|6395.672 3542.163|6396.833 3545.377|6398.126 3548.546|6399.545 3551.659|6401.090 3554.706|6402.754 3557.686|6404.543 3560.599|6406.452 3563.446|6408.472 3566.204|6410.597 3568.872|6412.841 3571.463|6415.183 3573.954|6417.622 3576.345|6420.160 3578.635|6422.788 3580.826|6425.508 3582.894|6428.304 3584.862|6431.177 3586.708|6434.127 3588.443|6437.147 3590.055|6440.230 3591.534|6443.368 3592.890|6446.563 3594.125|6449.800 3595.214|6453.078 3596.182|6490.016 3606.178|6492.428 3609.992|6493.616 3611.860|6493.022 3616.186|6492.595 3620.534|6492.337 3624.892|6492.246 3629.262|6492.141 3684.660|6491.903 3687.306|6491.218 3689.864|6490.093 3692.265|6488.569 3694.445|6486.695 3696.313|6484.521 3697.836|6482.117 3698.959
98 3029 RUNDLESON RD NE,6479.551 3699.638|6458.664 3703.285|6310.507 3703.007|6308.844 3702.862|6307.222 3702.440|6305.698 3701.750|6304.307 3700.816|6303.090 3699.671|6302.084 3698.337|6301.315 3696.847|6300.805 3695.257|6300.700 3694.734|6298.071 3679.756|6294.499 3659.496|6294.527 3515.254|6391.268 3515.299|6391.338 3518.712|6391.541 3522.126|6391.890 3525.529|6392.373 3528.909|6392.995 3532.278|6393.750 3535.603|6394.645 3538.905|6395.672 3542.163|6396.833 3545.377|6398.126 3548.546|6399.545 3551.659|6401.090 3554.706|6402.754 3557.686|6404.543 3560.599|6406.452 3563.446|6408.472 3566.204|6410.597 3568.872|6412.841 3571.463|6415.183 3573.954|6417.622 3576.345|6420.160 3578.635|6422.788 3580.826|6425.508 3582.894|6428.304 3584.862|6431.177 3586.708|6434.127 3588.443|6437.147 3590.055|6440.230 3591.534|6443.368 3592.890|6446.563 3594.125|6449.800 3595.214|6453.078 3596.182|6490.016 3606.178|6492.428 3609.992|6493.616 3611.860|6493.022 3616.186|6492.595 3620.534|6492.337 3624.892|6492.246 3629.262|6492.141 3684.660|6491.903 3687.306|6491.218 3689.864|6490.093 3692.265|6488.569 3694.445|6486.695 3696.313|6484.521 3697.836|6482.117 3698.959
99 3029 RUNDLESON RD NE,6479.551 3699.638|6458.664 3703.285|6310.507 3703.007|6308.844 3702.862|6307.222 3702.440|6305.698 3701.750|6304.307 3700.816|6303.090 3699.671|6302.084 3698.337|6301.315 3696.847|6300.805 3695.257|6300.700 3694.734|6298.071 3679.756|6294.499 3659.496|6294.527 3515.254|6391.268 3515.299|6391.338 3518.712|6391.541 3522.126|6391.890 3525.529|6392.373 3528.909|6392.995 3532.278|6393.750 3535.603|6394.645 3538.905|6395.672 3542.163|6396.833 3545.377|6398.126 3548.546|6399.545 3551.659|6401.090 3554.706|6402.754 3557.686|6404.543 3560.599|6406.452 3563.446|6408.472 3566.204|6410.597 3568.872|6412.841 3571.463|6415.183 3573.954|6417.622 3576.345|6420.160 3578.635|6422.788 3580.826|6425.508 3582.894|6428.304 3584.862|6431.177 3586.708|6434.127 3588.443|6437.147 3590.055|6440.230 3591.534|6443.368 3592.890|6446.563 3594.125|6449.800 3595.214|6453.078 3596.182|6490.016 3606.178|6492.428 3609.992|6493.616 3611.860|6493.022 3616.186|6492.595 3620.534|6492.337 3624.892|6492.246 3629.262|6492.141 3684.660|6491.903 3687.306|6491.218 3689.864|6490.093 3692.265|6488.569 3694.445|6486.695 3696.313|6484.521 3697.836|6482.117 3698.959
100 3029 RUNDLESON RD NE,6479.551 3699.638|6458.664 3703.285|6310.507 3703.007|6308.844 3702.862|6307.222 3702.440|6305.698 3701.750|6304.307 3700.816|6303.090 3699.671|6302.084 3698.337|6301.315 3696.847|6300.805 3695.257|6300.700 3694.734|6298.071 3679.756|6294.499 3659.496|6294.527 3515.254|6391.268 3515.299|6391.338 3518.712|6391.541 3522.126|6391.890 3525.529|6392.373 3528.909|6392.995 3532.278|6393.750 3535.603|6394.645 3538.905|6395.672 3542.163|6396.833 3545.377|6398.126 3548.546|6399.545 3551.659|6401.090 3554.706|6402.754 3557.686|6404.543 3560.599|6406.452 3563.446|6408.472 3566.204|6410.597 3568.872|6412.841 3571.463|6415.183 3573.954|6417.622 3576.345|6420.160 3578.635|6422.788 3580.826|6425.508 3582.894|6428.304 3584.862|6431.177 3586.708|6434.127 3588.443|6437.147 3590.055|6440.230 3591.534|6443.368 3592.890|6446.563 3594.125|6449.800 3595.214|6453.078 3596.182|6490.016 3606.178|6492.428 3609.992|6493.616 3611.860|6493.022 3616.186|6492.595 3620.534|6492.337 3624.892|6492.246 3629.262|6492.141 3684.660|6491.903 3687.306|6491.218 3689.864|6490.093 3692.265|6488.569 3694.445|6486.695 3696.313|6484.521 3697.836|6482.117 3698.959
101 3029 RUNDLESON RD NE,6479.551 3699.638|6458.664 3703.285|6310.507 3703.007|6308.844 3702.862|6307.222 3702.440|6305.698 3701.750|6304.307 3700.816|6303.090 3699.671|6302.084 3698.337|6301.315 3696.847|6300.805 3695.257|6300.700 3694.734|6298.071 3679.756|6294.499 3659.496|6294.527 3515.254|6391.268 3515.299|6391.338 3518.712|6391.541 3522.126|6391.890 3525.529|6392.373 3528.909|6392.995 3532.278|6393.750 3535.603|6394.645 3538.905|6395.672 3542.163|6396.833 3545.377|6398.126 3548.546|6399.545 3551.659|6401.090 3554.706|6402.754 3557.686|6404.543 3560.599|6406.452 3563.446|6408.472 3566.204|6410.597 3568.872|6412.841 3571.463|6415.183 3573.954|6417.622 3576.345|6420.160 3578.635|6422.788 3580.826|6425.508 3582.894|6428.304 3584.862|6431.177 3586.708|6434.127 3588.443|6437.147 3590.055|6440.230 3591.534|6443.368 3592.890|6446.563 3594.125|6449.800 3595.214|6453.078 3596.182|6490.016 3606.178|6492.428 3609.992|6493.616 3611.860|6493.022 3616.186|6492.595 3620.534|6492.337 3624.892|6492.246 3629.262|6492.141 3684.660|6491.903 3687.306|6491.218 3689.864|6490.093 3692.265|6488.569 3694.445|6486.695 3696.313|6484.521 3697.836|6482.117 3698.959
102 3029 RUNDLESON RD NE,6479.551 3699.638|6458.664 3703.285|6310.507 3703.007|6308.844 3702.862|6307.222 3702.440|6305.698 3701.750|6304.307 3700.816|6303.090 3699.671|6302.084 3698.337|6301.315 3696.847|6300.805 3695.257|6300.700 3694.734|6298.071 3679.756|6294.499 3659.496|6294.527 3515.254|6391.268 3515.299|6391.338 3518.712|6391.541 3522.126|6391.890 3525.529|6392.373 3528.909|6392.995 3532.278|6393.750 3535.603|6394.645 3538.905|6395.672 3542.163|6396.833 3545.377|6398.126 3548.546|6399.545 3551.659|6401.090 3554.706|6402.754 3557.686|6404.543 3560.599|6406.452 3563.446|6408.472 3566.204|6410.597 3568.872|6412.841 3571.463|6415.183 3573.954|6417.622 3576.345|6420.160 3578.635|6422.788 3580.826|6425.508 3582.894|6428.304 3584.862|6431.177 3586.708|6434.127 3588.443|6437.147 3590.055|6440.230 3591.534|6443.368 3592.890|6446.563 3594.125|6449.800 3595.214|6453.078 3596.182|6490.016 3606.178|6492.428 3609.992|6493.616 3611.860|6493.022 3616.186|6492.595 3620.534|6492.337 3624.892|6492.246 3629.262|6492.141 3684.660|6491.903 3687.306|6491.218 3689.864|6490.093 3692.265|6488.569 3694.445|6486.695 3696.313|6484.521 3697.836|6482.117 3698.959
103 3029 RUNDLESON RD NE,6479.551 3699.638|6458.664 3703.285|6310.507 3703.007|6308.844 3702.862|6307.222 3702.440|6305.698 3701.750|6304.307 3700.816|6303.090 3699.671|6302.084 3698.337|6301.315 3696.847|6300.805 3695.257|6300.700 3694.734|6298.071 3679.756|6294.499 3659.496|6294.527 3515.254|6391.268 3515.299|6391.338 3518.712|6391.541 3522.126|6391.890 3525.529|6392.373 3528.909|6392.995 3532.278|6393.750 3535.603|6394.645 3538.905|6395.672 3542.163|6396.833 3545.377|6398.126 3548.546|6399.545 3551.659|6401.090 3554.706|6402.754 3557.686|6404.543 3560.599|6406.452 3563.446|6408.472 3566.204|6410.597 3568.872|6412.841 3571.463|6415.183 3573.954|6417.622 3576.345|6420.160 3578.635|6422.788 3580.826|6425.508 3582.894|6428.304 3584.862|6431.177 3586.708|6434.127 3588.443|6437.147 3590.055|6440.230 3591.534|6443.368 3592.890|6446.563 3594.125|6449.800 3595.214|6453.078 3596.182|6490.016 3606.178|6492.428 3609.992|6493.616 3611.860|6493.022 3616.186|6492.595 3620.534|6492.337 3624.892|6492.246 3629.262|6492.141 3684.660|6491.903 3687.306|6491.218 3689.864|6490.093 3692.265|6488.569 3694.445|6486.695 3696.313|6484.521 3697.836|6482.117 3698.959
104 3029 RUNDLESON RD NE,6479.551 3699.638|6458.664 3703.285|6310.507 3703.007|6308.844 3702.862|6307.222 3702.440|6305.698 3701.750|6304.307 3700.816|6303.090 3699.671|6302.084 3698.337|6301.315 3696.847|6300.805 3695.257|6300.700 3694.734|6298.071 3679.756|6294.499 3659.496|6294.527 3515.254|6391.268 3515.299|6391.338 3518.712|6391.541 3522.126|6391.890 3525.529|6392.373 3528.909|6392.995 3532.278|6393.750 3535.603|6394.645 3538.905|6395.672 3542.163|6396.833 3545.377|6398.126 3548.546|6399.545 3551.659|6401.090 3554.706|6402.754 3557.686|6404.543 3560.599|6406.452 3563.446|6408.472 3566.204|6410.597 3568.872|6412.841 3571.463|6415.183 3573.954|6417.622 3576.345|6420.160 3578.635|6422.788 3580.826|6425.508 3582.894|6428.304 3584.862|6431.177 3586.708|6434.127 3588.443|6437.147 3590.055|6440.230 3591.534|6443.368 3592.890|6446.563 3594.125|6449.800 3595.214|6453.078 3596.182|6490.016 3606.178|6492.428 3609.992|6493.616 3611.860|6493.022 3616.186|6492.595 3620.534|6492.337 3624.892|6492.246 3629.262|6492.141 3684.660|6491.903 3687.306|6491.218 3689.864|6490.093 3692.265|6488.569 3694.445|6486.695 3696.313|6484.521 3697.836|6482.117 3698.959
105 3029 RUNDLESON RD NE,6479.551 3699.638|6458.664 3703.285|6310.507 3703.007|6308.844 3702.862|6307.222 3702.440|6305.698 3701.750|6304.307 3700.816|6303.090 3699.671|6302.084 3698.337|6301.315 3696.847|6300.805 3695.257|6300.700 3694.734|6298.071 3679.756|6294.499 3659.496|6294.527 3515.254|6391.268 3515.299|6391.338 3518.712|6391.541 3522.126|6391.890 3525.529|6392.373 3528.909|6392.995 3532.278|6393.750 3535.603|6394.645 3538.905|6395.672 3542.163|6396.833 3545.377|6398.126 3548.546|6399.545 3551.659|6401.090 3554.706|6402.754 3557.686|6404.543 3560.599|6406.452 3563.446|6408.472 3566.204|6410.597 3568.872|6412.841 3571.463|6415.183 3573.954|6417.622 3576.345|6420.160 3578.635|6422.788 3580.826|6425.508 3582.894|6428.304 3584.862|6431.177 3586.708|6434.127 3588.443|6437.147 3590.055|6440.230 3591.534|6443.368 3592.890|6446.563 3594.125|6449.800 3595.214|6453.078 3596.182|6490.016 3606.178|6492.428 3609.992|6493.616 3611.860|6493.022 3616.186|6492.595 3620.534|6492.337 3624.892|6492.246 3629.262|6492.141 3684.660|6491.903 3687.306|6491.218 3689.864|6490.093 3692.265|6488.569 3694.445|6486.695 3696.313|6484.521 3697.836|6482.117 3698.959
2660 RUNDLELAWN RD NE,6812.801 3171.150|6842.266 3200.695|6812.794 3200.684
2664 RUNDLELAWN RD NE,6845.132 3203.564|6851.528 3209.980|6812.787 3209.980|6812.794 3200.684|6842.266 3200.695
2668 RUNDLELAWN RD NE,6856.541 3214.995|6862.168 3220.643|6812.787 3220.643|6812.787 3209.980|6851.528 3209.980
2327 50 ST NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
2329 50 ST NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
2331 50 ST NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
2333 50 ST NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
2335 50 ST NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
2337 50 ST NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
2339 50 ST NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
2341 50 ST NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
2347 50 ST NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
2349 50 ST NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
2351 50 ST NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
2353 50 ST NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
101 RUNDLEHORN LN NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
102 RUNDLEHORN LN NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
103 RUNDLEHORN LN NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
104 RUNDLEHORN LN NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
105 RUNDLEHORN LN NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
106 RUNDLEHORN LN NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
107 RUNDLEHORN LN NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
108 RUNDLEHORN LN NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
109 RUNDLEHORN LN NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
110 RUNDLEHORN LN NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
111 RUNDLEHORN LN NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
112 RUNDLEHORN LN NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
4970 RUNDLEWOOD DR NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
4968 RUNDLEWOOD DR NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
4966 RUNDLEWOOD DR NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
4964 RUNDLEWOOD DR NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
4962 RUNDLEWOOD DR NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
4960 RUNDLEWOOD DR NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
4958 RUNDLEWOOD DR NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
4956 RUNDLEWOOD DR NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
101 RUNDLEWOOD LN NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
102 RUNDLEWOOD LN NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
103 RUNDLEWOOD LN NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
104 RUNDLEWOOD LN NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
105 RUNDLEWOOD LN NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
106 RUNDLEWOOD LN NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
107 RUNDLEWOOD LN NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
108 RUNDLEWOOD LN NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
109 RUNDLEWOOD LN NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
110 RUNDLEWOOD LN NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
111 RUNDLEWOOD LN NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
112 RUNDLEWOOD LN NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
113 RUNDLEWOOD LN NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
114 RUNDLEWOOD LN NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
115 RUNDLEWOOD LN NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
116 RUNDLEWOOD LN NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
4936 RUNDLEWOOD DR NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
4938 RUNDLEWOOD DR NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
4940 RUNDLEWOOD DR NE,7519.098 2902.414|7528.179 2902.403|7528.193 2823.833|7532.757 2819.230|7535.218 2819.318|7681.696 2819.241|7686.247 2823.800|7686.268 2932.860|7519.077 2932.893
