ADDRESS,POINTS
429 8535 BONAVENTURE DR SE,189.660 -7931.808|158.559 -7931.830|158.573 -7934.821|113.540 -7934.865|113.484 -7994.288|113.470 -8008.276|127.395 -8008.288|185.032 -8008.343|189.583 -8003.784
427 8535 BONAVENTURE DR SE,189.660 -7931.808|158.559 -7931.830|158.573 -7934.821|113.540 -7934.865|113.484 -7994.288|113.470 -8008.276|127.395 -8008.288|185.032 -8008.343|189.583 -8003.784
425 8535 BONAVENTURE DR SE,189.660 -7931.808|158.559 -7931.830|158.573 -7934.821|113.540 -7934.865|113.484 -7994.288|113.470 -8008.276|127.395 -8008.288|185.032 -8008.343|189.583 -8003.784
423 8535 BONAVENTURE DR SE,189.660 -7931.808|158.559 -7931.830|158.573 -7934.821|113.540 -7934.865|113.484 -7994.288|113.470 -8008.276|127.395 -8008.288|185.032 -8008.343|189.583 -8003.784
421 8535 BONAVENTURE DR SE,189.660 -7931.808|158.559 -7931.830|158.573 -7934.821|113.540 -7934.865|113.484 -7994.288|113.470 -8008.276|127.395 -8008.288|185.032 -8008.343|189.583 -8003.784
419 8535 BONAVENTURE DR SE,189.660 -7931.808|158.559 -7931.830|158.573 -7934.821|113.540 -7934.865|113.484 -7994.288|113.470 -8008.276|127.395 -8008.288|185.032 -8008.343|189.583 -8003.784
417 8535 BONAVENTURE DR SE,189.660 -7931.808|158.559 -7931.830|158.573 -7934.821|113.540 -7934.865|113.484 -7994.288|113.470 -8008.276|127.395 -8008.288|185.032 -8008.343|189.583 -8003.784
415 8535 BONAVENTURE DR SE,189.660 -7931.808|158.559 -7931.830|158.573 -7934.821|113.540 -7934.865|113.484 -7994.288|113.470 -8008.276|127.395 -8008.288|185.032 -8008.343|189.583 -8003.784
413 8535 BONAVENTURE DR SE,189.660 -7931.808|158.559 -7931.830|158.573 -7934.821|113.540 -7934.865|113.484 -7994.288|113.470 -8008.276|127.395 -8008.288|185.032 -8008.343|189.583 -8003.784
411 8535 BONAVENTURE DR SE,189.660 -7931.808|158.559 -7931.830|158.573 -7934.821|113.540 -7934.865|113.484 -7994.288|113.470 -8008.276|127.395 -8008.288|185.032 -8008.343|189.583 -8003.784
409 8535 BONAVENTURE DR SE,189.660 -7931.808|158.559 -7931.830|158.573 -7934.821|113.540 -7934.865|113.484 -7994.288|113.470 -8008.276|127.395 -8008.288|185.032 -8008.343|189.583 -8003.784
407 8535 BONAVENTURE DR SE,189.660 -7931.808|158.559 -7931.830|158.573 -7934.821|113.540 -7934.865|113.484 -7994.288|113.470 -8008.276|127.395 -8008.288|185.032 -8008.343|189.583 -8003.784
405 8535 BONAVENTURE DR SE,189.660 -7931.808|158.559 -7931.830|158.573 -7934.821|113.540 -7934.865|113.484 -7994.288|113.470 -8008.276|127.395 -8008.288|185.032 -8008.343|189.583 -8003.784
403 8535 BONAVENTURE DR SE,189.660 -7931.808|158.559 -7931.830|158.573 -7934.821|113.540 -7934.865|113.484 -7994.288|113.470 -8008.276|127.395 -8008.288|185.032 -8008.343|189.583 -8003.784
130 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
132 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
138 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
140 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
141 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
139 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
133 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
131 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
230 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
232 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
238 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
240 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
241 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
239 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
233 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
231 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
330 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
332 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
338 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
340 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
341 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
339 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
337 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
335 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
333 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
331 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
430 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
432 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
434 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
436 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
438 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
440 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
441 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
439 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
437 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
435 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
433 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
431 8535 BONAVENTURE DR SE,189.716 -7879.969|113.589 -7880.024|113.547 -7911.626|113.547 -7916.652|113.540 -7934.865|158.573 -7934.821|158.559 -7931.830|189.660 -7931.808|189.681 -7913.416|189.681 -7911.915|189.681 -7911.692
142 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
144 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
146 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
148 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
150 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
152 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
154 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
156 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
158 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
153 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
151 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
149 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
147 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
145 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
143 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
242 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
244 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
246 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
248 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
250 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
252 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
254 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
256 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
258 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
253 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
251 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
249 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
247 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
245 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
243 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
342 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
344 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
346 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
348 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
350 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
352 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
354 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
358 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
353 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
351 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
349 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
347 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
345 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
343 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
442 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
444 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
446 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
448 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
450 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
452 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
454 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
458 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
453 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
451 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
449 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
447 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
445 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
443 8535 BONAVENTURE DR SE,189.716 -7879.969|189.785 -7815.031|189.792 -7804.790|188.345 -7805.946|186.717 -7806.847|184.955 -7807.436|183.117 -7807.714|144.284 -7810.149|113.645 -7810.127|113.652 -7814.986|113.589 -7880.024
