ADDRESS,POINTS
3107V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3105V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3104V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3103V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3131V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3132V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3133V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3134V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3135V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3136V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3137V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3138V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3139V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3140V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3141V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3142V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3143V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3144V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3145V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3146V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3147V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3148V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3149V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3150V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3151V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3152V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3153V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3154V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3155V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3156V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3157V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3158V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3159V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3160V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3161V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3162V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3163V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3164V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3165V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3166V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3167V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3168V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3169V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3170V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3171V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3172V MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
