ADDRESS,POINTS
212 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
214 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
216 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
218 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
220 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
222 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
224 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
226 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
228 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
230 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
232 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
234 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
236 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
238 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
240 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
242 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
244 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
246 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
248 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
250 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
252 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
254 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
256 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
258 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
260 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
262 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
264 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
266 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
268 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
270 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
272 POINT MCKAY TC NW,-4918.562 1351.034|-5012.395 1413.926|-5013.709 1414.626|-5015.135 1415.060|-5016.617 1415.205|-5018.099 1415.060|-5019.525 1414.626|-5020.839 1413.926|-5021.993 1412.981|-5022.936 1411.824|-5032.884 1396.913|-5036.806 1390.753|-5040.462 1384.426|-5043.852 1377.954|-5046.956 1371.338|-5049.787 1364.611|-5052.317 1357.761|-5054.561 1350.800|-5056.512 1343.762|-5065.201 1309.514|-5066.263 1305.878|-5067.585 1302.331|-5069.164 1298.895|-5070.989 1295.581|-5039.399 1265.247|-4958.226 1219.868|-4918.422 1219.902|-4918.422 1224.183|-4918.436 1234.235|-4918.436 1236.981|-4918.450 1246.733|-4918.464 1257.085|-4918.471 1267.126|-4918.485 1277.178|-4918.492 1287.119|-4918.506 1297.282|-4918.520 1308.891|-4918.527 1317.397|-4918.541 1333.676
