ADDRESS,POINTS
1806 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
1807 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
1808 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
1801 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
1802 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
1803 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
1804 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
1905 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
1906 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
1907 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
1908 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
1901 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
1902 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
1903 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
1904 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2005 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2006 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2007 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2008 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2001 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2002 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2003 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2004 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2105 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2106 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2107 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2108 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2101 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2102 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2103 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2104 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2205 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2206 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2207 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2208 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2201 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2202 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2203 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2204 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2305 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2306 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2307 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2308 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2301 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2302 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2303 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2304 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2405 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2406 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2407 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2408 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2401 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2402 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2403 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2404 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2505 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
2506 510 6 AV SE,1368.743 -90.175|1369.107 -82.124|1372.819 -0.262|1350.268 6.065|1347.961 2.262|1344.605 -3.431|1341.620 -9.325|1339.027 -15.396|1336.832 -21.634|1335.035 -27.994|1333.658 -34.455|1332.693 -40.993|1332.155 -47.576|1330.785 -77.454|1330.897 -79.600|1331.428 -81.679|1332.351 -83.625|1333.637 -85.349|1335.231 -86.794|1337.077 -87.895|1339.104 -88.607|1341.236 -88.918
