ADDRESS,POINTS
188V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
402 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
404 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
406 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
410 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
412 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
422 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
243 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
308 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
316 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
322 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
317 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
339 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
343 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
349 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
344 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
340 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
449 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
444 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
436 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
102 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
213V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
306 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
104 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
133 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
131 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
129 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
125 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
123 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
311 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
307 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
301 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
202 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
204 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
206 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
210 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
212 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
216 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
220 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
224 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
228 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
233 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
229 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
227 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
225 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
223 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
221 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
217 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
207 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
217V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
109 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
103 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
228V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
226V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
224V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
222V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
213 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
209 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
205 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
203 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
201 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
106 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
120 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
122 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
124 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
