ADDRESS,POINTS
4847 DALTON DR NW,-6057.380 6110.166|-6048.055 6104.384|-5962.380 6051.143|-5961.107 6053.934|-5917.151 6150.507|-6033.766 6150.240
208B 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
206B 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
204B 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
202B 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
201B 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
203B 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
205B 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
207B 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
209B 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
211B 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
213B 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
112C 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
110C 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
108C 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
106C 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
104C 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
102C 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
101C 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
103C 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
105C 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
109C 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
111C 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
212C 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
210C 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
208C 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
206C 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
204C 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
202C 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
201C 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
203C 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
205C 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
207C 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
209C 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
211C 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
312C 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
310C 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
308C 5735 DALGETTY DR NW,-5720.817 6100.759|-5714.239 6096.355|-5659.440 6059.672|-5519.596 6059.972|-5519.610 6066.066|-5519.631 6075.206|-5516.618 6085.414|-5516.821 6134.640|-5518.331 6136.152|-5521.385 6139.188|-5533.703 6139.165|-5542.280 6139.332|-5550.836 6139.899|-5559.358 6140.833|-5567.830 6142.156|-5576.233 6143.858|-5584.551 6145.937|-5592.772 6148.383|-5600.874 6151.197|-5606.124 6153.243|-5611.318 6155.444|-5616.442 6157.802|-5621.489 6160.303|-5627.012 6163.239|-5632.436 6166.352|-5637.609 6169.555|-5640.608 6171.534|-5643.201 6173.280|-5663.327 6186.779|-5677.049 6166.275|-5681.132 6160.170|-5687.248 6151.030
