ADDRESS,POINTS
30 COUNTRY VILLAGE CV NE,818.733 12162.984|813.329 12162.594|807.911 12162.517|802.501 12162.739|797.111 12163.273|791.756 12164.118|786.465 12165.263|781.243 12166.709|776.119 12168.443|771.093 12170.478|766.199 12172.780|761.446 12175.371|756.846 12178.229|752.414 12181.342|748.171 12184.700|744.130 12188.292|740.292 12192.117|718.999 12123.031|687.256 12020.109|686.165 12016.584|691.352 12012.626|696.357 12008.434|701.174 12004.031|705.794 11999.427|710.198 11994.612|714.386 11989.609|718.349 11984.438|722.075 11979.078|722.921 11978.022|723.949 11977.121|725.123 11976.432|726.402 11975.965|727.745 11975.731|729.108 11975.754|730.450 11976.021|731.715 11976.521|770.729 11996.347|774.448 11998.337|778.076 12000.483|781.606 12002.774|785.046 12005.220|788.373 12007.800|791.582 12010.524|794.678 12013.382|797.649 12016.373|800.494 12019.476|803.200 12022.711|805.772 12026.047|808.191 12029.483|810.470 12033.030|812.595 12036.666|814.559 12040.391|816.363 12044.194|817.356 12046.974|817.873 12049.876|817.908 12052.823|817.467 12055.736|817.055 12058.194|816.985 12060.673|817.258 12063.153|817.873 12065.566|818.817 12067.868|820.075 12070.014|821.613 12071.971|823.409 12073.705|825.430 12075.162|827.632 12076.329|829.973 12077.186|832.413 12077.708|834.902 12077.897|837.390 12077.731|839.830 12077.230|842.179 12076.396|892.238 12161.360|883.101 12162.550|873.929 12163.462|864.737 12164.085|855.531 12164.440|846.324 12164.496|837.111 12164.274|827.911 12163.773
3409 10 COUNTRY VILLAGE PA NE,973.355 12493.944|974.949 12495.868|976.536 12497.792|978.129 12499.726|996.801 12522.321|989.223 12528.581|990.258 12530.361|991.160 12532.195|991.929 12534.108|992.558 12536.054|993.047 12538.055|993.390 12540.079|993.592 12542.114|993.641 12544.171|993.543 12546.217|993.299 12548.263|992.914 12550.276|992.376 12552.255|991.705 12554.190|990.894 12556.080|989.950 12557.904|988.881 12559.660|984.694 12565.965|978.696 12561.984|982.883 12555.680|984.204 12553.389|985.239 12550.954|952.006 12528.893|956.592 12521.977|904.590 12459.051|904.219 12458.607|900.773 12454.426|903.926 12451.468|906.952 12448.377|910.867 12444.440|915.005 12440.737|919.354 12437.290|923.897 12434.099|944.995 12459.618|946.581 12461.542|948.175 12463.477|949.769 12465.401|951.356 12467.324|952.950 12469.248|954.537 12471.172|956.130 12473.106|960.660 12478.588|962.254 12480.512|963.848 12482.436|965.435 12484.359|967.029 12486.283|968.622 12488.218|970.209 12490.141
3408 10 COUNTRY VILLAGE PA NE,973.355 12493.944|974.949 12495.868|976.536 12497.792|978.129 12499.726|996.801 12522.321|989.223 12528.581|990.258 12530.361|991.160 12532.195|991.929 12534.108|992.558 12536.054|993.047 12538.055|993.390 12540.079|993.592 12542.114|993.641 12544.171|993.543 12546.217|993.299 12548.263|992.914 12550.276|992.376 12552.255|991.705 12554.190|990.894 12556.080|989.950 12557.904|988.881 12559.660|984.694 12565.965|978.696 12561.984|982.883 12555.680|984.204 12553.389|985.239 12550.954|952.006 12528.893|956.592 12521.977|904.590 12459.051|904.219 12458.607|900.773 12454.426|903.926 12451.468|906.952 12448.377|910.867 12444.440|915.005 12440.737|919.354 12437.290|923.897 12434.099|944.995 12459.618|946.581 12461.542|948.175 12463.477|949.769 12465.401|951.356 12467.324|952.950 12469.248|954.537 12471.172|956.130 12473.106|960.660 12478.588|962.254 12480.512|963.848 12482.436|965.435 12484.359|967.029 12486.283|968.622 12488.218|970.209 12490.141
3405 10 COUNTRY VILLAGE PA NE,973.355 12493.944|974.949 12495.868|976.536 12497.792|978.129 12499.726|996.801 12522.321|989.223 12528.581|990.258 12530.361|991.160 12532.195|991.929 12534.108|992.558 12536.054|993.047 12538.055|993.390 12540.079|993.592 12542.114|993.641 12544.171|993.543 12546.217|993.299 12548.263|992.914 12550.276|992.376 12552.255|991.705 12554.190|990.894 12556.080|989.950 12557.904|988.881 12559.660|984.694 12565.965|978.696 12561.984|982.883 12555.680|984.204 12553.389|985.239 12550.954|952.006 12528.893|956.592 12521.977|904.590 12459.051|904.219 12458.607|900.773 12454.426|903.926 12451.468|906.952 12448.377|910.867 12444.440|915.005 12440.737|919.354 12437.290|923.897 12434.099|944.995 12459.618|946.581 12461.542|948.175 12463.477|949.769 12465.401|951.356 12467.324|952.950 12469.248|954.537 12471.172|956.130 12473.106|960.660 12478.588|962.254 12480.512|963.848 12482.436|965.435 12484.359|967.029 12486.283|968.622 12488.218|970.209 12490.141
3404 10 COUNTRY VILLAGE PA NE,973.355 12493.944|974.949 12495.868|976.536 12497.792|978.129 12499.726|996.801 12522.321|989.223 12528.581|990.258 12530.361|991.160 12532.195|991.929 12534.108|992.558 12536.054|993.047 12538.055|993.390 12540.079|993.592 12542.114|993.641 12544.171|993.543 12546.217|993.299 12548.263|992.914 12550.276|992.376 12552.255|991.705 12554.190|990.894 12556.080|989.950 12557.904|988.881 12559.660|984.694 12565.965|978.696 12561.984|982.883 12555.680|984.204 12553.389|985.239 12550.954|952.006 12528.893|956.592 12521.977|904.590 12459.051|904.219 12458.607|900.773 12454.426|903.926 12451.468|906.952 12448.377|910.867 12444.440|915.005 12440.737|919.354 12437.290|923.897 12434.099|944.995 12459.618|946.581 12461.542|948.175 12463.477|949.769 12465.401|951.356 12467.324|952.950 12469.248|954.537 12471.172|956.130 12473.106|960.660 12478.588|962.254 12480.512|963.848 12482.436|965.435 12484.359|967.029 12486.283|968.622 12488.218|970.209 12490.141
3403 10 COUNTRY VILLAGE PA NE,973.355 12493.944|974.949 12495.868|976.536 12497.792|978.129 12499.726|996.801 12522.321|989.223 12528.581|990.258 12530.361|991.160 12532.195|991.929 12534.108|992.558 12536.054|993.047 12538.055|993.390 12540.079|993.592 12542.114|993.641 12544.171|993.543 12546.217|993.299 12548.263|992.914 12550.276|992.376 12552.255|991.705 12554.190|990.894 12556.080|989.950 12557.904|988.881 12559.660|984.694 12565.965|978.696 12561.984|982.883 12555.680|984.204 12553.389|985.239 12550.954|952.006 12528.893|956.592 12521.977|904.590 12459.051|904.219 12458.607|900.773 12454.426|903.926 12451.468|906.952 12448.377|910.867 12444.440|915.005 12440.737|919.354 12437.290|923.897 12434.099|944.995 12459.618|946.581 12461.542|948.175 12463.477|949.769 12465.401|951.356 12467.324|952.950 12469.248|954.537 12471.172|956.130 12473.106|960.660 12478.588|962.254 12480.512|963.848 12482.436|965.435 12484.359|967.029 12486.283|968.622 12488.218|970.209 12490.141
3402 10 COUNTRY VILLAGE PA NE,973.355 12493.944|974.949 12495.868|976.536 12497.792|978.129 12499.726|996.801 12522.321|989.223 12528.581|990.258 12530.361|991.160 12532.195|991.929 12534.108|992.558 12536.054|993.047 12538.055|993.390 12540.079|993.592 12542.114|993.641 12544.171|993.543 12546.217|993.299 12548.263|992.914 12550.276|992.376 12552.255|991.705 12554.190|990.894 12556.080|989.950 12557.904|988.881 12559.660|984.694 12565.965|978.696 12561.984|982.883 12555.680|984.204 12553.389|985.239 12550.954|952.006 12528.893|956.592 12521.977|904.590 12459.051|904.219 12458.607|900.773 12454.426|903.926 12451.468|906.952 12448.377|910.867 12444.440|915.005 12440.737|919.354 12437.290|923.897 12434.099|944.995 12459.618|946.581 12461.542|948.175 12463.477|949.769 12465.401|951.356 12467.324|952.950 12469.248|954.537 12471.172|956.130 12473.106|960.660 12478.588|962.254 12480.512|963.848 12482.436|965.435 12484.359|967.029 12486.283|968.622 12488.218|970.209 12490.141
961V 10 COUNTRY VILLAGE PA NE,973.355 12493.944|974.949 12495.868|976.536 12497.792|978.129 12499.726|996.801 12522.321|989.223 12528.581|990.258 12530.361|991.160 12532.195|991.929 12534.108|992.558 12536.054|993.047 12538.055|993.390 12540.079|993.592 12542.114|993.641 12544.171|993.543 12546.217|993.299 12548.263|992.914 12550.276|992.376 12552.255|991.705 12554.190|990.894 12556.080|989.950 12557.904|988.881 12559.660|984.694 12565.965|978.696 12561.984|982.883 12555.680|984.204 12553.389|985.239 12550.954|952.006 12528.893|956.592 12521.977|904.590 12459.051|904.219 12458.607|900.773 12454.426|903.926 12451.468|906.952 12448.377|910.867 12444.440|915.005 12440.737|919.354 12437.290|923.897 12434.099|944.995 12459.618|946.581 12461.542|948.175 12463.477|949.769 12465.401|951.356 12467.324|952.950 12469.248|954.537 12471.172|956.130 12473.106|960.660 12478.588|962.254 12480.512|963.848 12482.436|965.435 12484.359|967.029 12486.283|968.622 12488.218|970.209 12490.141
964V 10 COUNTRY VILLAGE PA NE,973.355 12493.944|974.949 12495.868|976.536 12497.792|978.129 12499.726|996.801 12522.321|989.223 12528.581|990.258 12530.361|991.160 12532.195|991.929 12534.108|992.558 12536.054|993.047 12538.055|993.390 12540.079|993.592 12542.114|993.641 12544.171|993.543 12546.217|993.299 12548.263|992.914 12550.276|992.376 12552.255|991.705 12554.190|990.894 12556.080|989.950 12557.904|988.881 12559.660|984.694 12565.965|978.696 12561.984|982.883 12555.680|984.204 12553.389|985.239 12550.954|952.006 12528.893|956.592 12521.977|904.590 12459.051|904.219 12458.607|900.773 12454.426|903.926 12451.468|906.952 12448.377|910.867 12444.440|915.005 12440.737|919.354 12437.290|923.897 12434.099|944.995 12459.618|946.581 12461.542|948.175 12463.477|949.769 12465.401|951.356 12467.324|952.950 12469.248|954.537 12471.172|956.130 12473.106|960.660 12478.588|962.254 12480.512|963.848 12482.436|965.435 12484.359|967.029 12486.283|968.622 12488.218|970.209 12490.141
966V 10 COUNTRY VILLAGE PA NE,973.355 12493.944|974.949 12495.868|976.536 12497.792|978.129 12499.726|996.801 12522.321|989.223 12528.581|990.258 12530.361|991.160 12532.195|991.929 12534.108|992.558 12536.054|993.047 12538.055|993.390 12540.079|993.592 12542.114|993.641 12544.171|993.543 12546.217|993.299 12548.263|992.914 12550.276|992.376 12552.255|991.705 12554.190|990.894 12556.080|989.950 12557.904|988.881 12559.660|984.694 12565.965|978.696 12561.984|982.883 12555.680|984.204 12553.389|985.239 12550.954|952.006 12528.893|956.592 12521.977|904.590 12459.051|904.219 12458.607|900.773 12454.426|903.926 12451.468|906.952 12448.377|910.867 12444.440|915.005 12440.737|919.354 12437.290|923.897 12434.099|944.995 12459.618|946.581 12461.542|948.175 12463.477|949.769 12465.401|951.356 12467.324|952.950 12469.248|954.537 12471.172|956.130 12473.106|960.660 12478.588|962.254 12480.512|963.848 12482.436|965.435 12484.359|967.029 12486.283|968.622 12488.218|970.209 12490.141
975V 10 COUNTRY VILLAGE PA NE,973.355 12493.944|974.949 12495.868|976.536 12497.792|978.129 12499.726|996.801 12522.321|989.223 12528.581|990.258 12530.361|991.160 12532.195|991.929 12534.108|992.558 12536.054|993.047 12538.055|993.390 12540.079|993.592 12542.114|993.641 12544.171|993.543 12546.217|993.299 12548.263|992.914 12550.276|992.376 12552.255|991.705 12554.190|990.894 12556.080|989.950 12557.904|988.881 12559.660|984.694 12565.965|978.696 12561.984|982.883 12555.680|984.204 12553.389|985.239 12550.954|952.006 12528.893|956.592 12521.977|904.590 12459.051|904.219 12458.607|900.773 12454.426|903.926 12451.468|906.952 12448.377|910.867 12444.440|915.005 12440.737|919.354 12437.290|923.897 12434.099|944.995 12459.618|946.581 12461.542|948.175 12463.477|949.769 12465.401|951.356 12467.324|952.950 12469.248|954.537 12471.172|956.130 12473.106|960.660 12478.588|962.254 12480.512|963.848 12482.436|965.435 12484.359|967.029 12486.283|968.622 12488.218|970.209 12490.141
986V 10 COUNTRY VILLAGE PA NE,973.355 12493.944|974.949 12495.868|976.536 12497.792|978.129 12499.726|996.801 12522.321|989.223 12528.581|990.258 12530.361|991.160 12532.195|991.929 12534.108|992.558 12536.054|993.047 12538.055|993.390 12540.079|993.592 12542.114|993.641 12544.171|993.543 12546.217|993.299 12548.263|992.914 12550.276|992.376 12552.255|991.705 12554.190|990.894 12556.080|989.950 12557.904|988.881 12559.660|984.694 12565.965|978.696 12561.984|982.883 12555.680|984.204 12553.389|985.239 12550.954|952.006 12528.893|956.592 12521.977|904.590 12459.051|904.219 12458.607|900.773 12454.426|903.926 12451.468|906.952 12448.377|910.867 12444.440|915.005 12440.737|919.354 12437.290|923.897 12434.099|944.995 12459.618|946.581 12461.542|948.175 12463.477|949.769 12465.401|951.356 12467.324|952.950 12469.248|954.537 12471.172|956.130 12473.106|960.660 12478.588|962.254 12480.512|963.848 12482.436|965.435 12484.359|967.029 12486.283|968.622 12488.218|970.209 12490.141
988V 10 COUNTRY VILLAGE PA NE,973.355 12493.944|974.949 12495.868|976.536 12497.792|978.129 12499.726|996.801 12522.321|989.223 12528.581|990.258 12530.361|991.160 12532.195|991.929 12534.108|992.558 12536.054|993.047 12538.055|993.390 12540.079|993.592 12542.114|993.641 12544.171|993.543 12546.217|993.299 12548.263|992.914 12550.276|992.376 12552.255|991.705 12554.190|990.894 12556.080|989.950 12557.904|988.881 12559.660|984.694 12565.965|978.696 12561.984|982.883 12555.680|984.204 12553.389|985.239 12550.954|952.006 12528.893|956.592 12521.977|904.590 12459.051|904.219 12458.607|900.773 12454.426|903.926 12451.468|906.952 12448.377|910.867 12444.440|915.005 12440.737|919.354 12437.290|923.897 12434.099|944.995 12459.618|946.581 12461.542|948.175 12463.477|949.769 12465.401|951.356 12467.324|952.950 12469.248|954.537 12471.172|956.130 12473.106|960.660 12478.588|962.254 12480.512|963.848 12482.436|965.435 12484.359|967.029 12486.283|968.622 12488.218|970.209 12490.141
990V 10 COUNTRY VILLAGE PA NE,973.355 12493.944|974.949 12495.868|976.536 12497.792|978.129 12499.726|996.801 12522.321|989.223 12528.581|990.258 12530.361|991.160 12532.195|991.929 12534.108|992.558 12536.054|993.047 12538.055|993.390 12540.079|993.592 12542.114|993.641 12544.171|993.543 12546.217|993.299 12548.263|992.914 12550.276|992.376 12552.255|991.705 12554.190|990.894 12556.080|989.950 12557.904|988.881 12559.660|984.694 12565.965|978.696 12561.984|982.883 12555.680|984.204 12553.389|985.239 12550.954|952.006 12528.893|956.592 12521.977|904.590 12459.051|904.219 12458.607|900.773 12454.426|903.926 12451.468|906.952 12448.377|910.867 12444.440|915.005 12440.737|919.354 12437.290|923.897 12434.099|944.995 12459.618|946.581 12461.542|948.175 12463.477|949.769 12465.401|951.356 12467.324|952.950 12469.248|954.537 12471.172|956.130 12473.106|960.660 12478.588|962.254 12480.512|963.848 12482.436|965.435 12484.359|967.029 12486.283|968.622 12488.218|970.209 12490.141
992V 10 COUNTRY VILLAGE PA NE,973.355 12493.944|974.949 12495.868|976.536 12497.792|978.129 12499.726|996.801 12522.321|989.223 12528.581|990.258 12530.361|991.160 12532.195|991.929 12534.108|992.558 12536.054|993.047 12538.055|993.390 12540.079|993.592 12542.114|993.641 12544.171|993.543 12546.217|993.299 12548.263|992.914 12550.276|992.376 12552.255|991.705 12554.190|990.894 12556.080|989.950 12557.904|988.881 12559.660|984.694 12565.965|978.696 12561.984|982.883 12555.680|984.204 12553.389|985.239 12550.954|952.006 12528.893|956.592 12521.977|904.590 12459.051|904.219 12458.607|900.773 12454.426|903.926 12451.468|906.952 12448.377|910.867 12444.440|915.005 12440.737|919.354 12437.290|923.897 12434.099|944.995 12459.618|946.581 12461.542|948.175 12463.477|949.769 12465.401|951.356 12467.324|952.950 12469.248|954.537 12471.172|956.130 12473.106|960.660 12478.588|962.254 12480.512|963.848 12482.436|965.435 12484.359|967.029 12486.283|968.622 12488.218|970.209 12490.141
993V 10 COUNTRY VILLAGE PA NE,973.355 12493.944|974.949 12495.868|976.536 12497.792|978.129 12499.726|996.801 12522.321|989.223 12528.581|990.258 12530.361|991.160 12532.195|991.929 12534.108|992.558 12536.054|993.047 12538.055|993.390 12540.079|993.592 12542.114|993.641 12544.171|993.543 12546.217|993.299 12548.263|992.914 12550.276|992.376 12552.255|991.705 12554.190|990.894 12556.080|989.950 12557.904|988.881 12559.660|984.694 12565.965|978.696 12561.984|982.883 12555.680|984.204 12553.389|985.239 12550.954|952.006 12528.893|956.592 12521.977|904.590 12459.051|904.219 12458.607|900.773 12454.426|903.926 12451.468|906.952 12448.377|910.867 12444.440|915.005 12440.737|919.354 12437.290|923.897 12434.099|944.995 12459.618|946.581 12461.542|948.175 12463.477|949.769 12465.401|951.356 12467.324|952.950 12469.248|954.537 12471.172|956.130 12473.106|960.660 12478.588|962.254 12480.512|963.848 12482.436|965.435 12484.359|967.029 12486.283|968.622 12488.218|970.209 12490.141
994V 10 COUNTRY VILLAGE PA NE,973.355 12493.944|974.949 12495.868|976.536 12497.792|978.129 12499.726|996.801 12522.321|989.223 12528.581|990.258 12530.361|991.160 12532.195|991.929 12534.108|992.558 12536.054|993.047 12538.055|993.390 12540.079|993.592 12542.114|993.641 12544.171|993.543 12546.217|993.299 12548.263|992.914 12550.276|992.376 12552.255|991.705 12554.190|990.894 12556.080|989.950 12557.904|988.881 12559.660|984.694 12565.965|978.696 12561.984|982.883 12555.680|984.204 12553.389|985.239 12550.954|952.006 12528.893|956.592 12521.977|904.590 12459.051|904.219 12458.607|900.773 12454.426|903.926 12451.468|906.952 12448.377|910.867 12444.440|915.005 12440.737|919.354 12437.290|923.897 12434.099|944.995 12459.618|946.581 12461.542|948.175 12463.477|949.769 12465.401|951.356 12467.324|952.950 12469.248|954.537 12471.172|956.130 12473.106|960.660 12478.588|962.254 12480.512|963.848 12482.436|965.435 12484.359|967.029 12486.283|968.622 12488.218|970.209 12490.141
998V 10 COUNTRY VILLAGE PA NE,973.355 12493.944|974.949 12495.868|976.536 12497.792|978.129 12499.726|996.801 12522.321|989.223 12528.581|990.258 12530.361|991.160 12532.195|991.929 12534.108|992.558 12536.054|993.047 12538.055|993.390 12540.079|993.592 12542.114|993.641 12544.171|993.543 12546.217|993.299 12548.263|992.914 12550.276|992.376 12552.255|991.705 12554.190|990.894 12556.080|989.950 12557.904|988.881 12559.660|984.694 12565.965|978.696 12561.984|982.883 12555.680|984.204 12553.389|985.239 12550.954|952.006 12528.893|956.592 12521.977|904.590 12459.051|904.219 12458.607|900.773 12454.426|903.926 12451.468|906.952 12448.377|910.867 12444.440|915.005 12440.737|919.354 12437.290|923.897 12434.099|944.995 12459.618|946.581 12461.542|948.175 12463.477|949.769 12465.401|951.356 12467.324|952.950 12469.248|954.537 12471.172|956.130 12473.106|960.660 12478.588|962.254 12480.512|963.848 12482.436|965.435 12484.359|967.029 12486.283|968.622 12488.218|970.209 12490.141
999V 10 COUNTRY VILLAGE PA NE,973.355 12493.944|974.949 12495.868|976.536 12497.792|978.129 12499.726|996.801 12522.321|989.223 12528.581|990.258 12530.361|991.160 12532.195|991.929 12534.108|992.558 12536.054|993.047 12538.055|993.390 12540.079|993.592 12542.114|993.641 12544.171|993.543 12546.217|993.299 12548.263|992.914 12550.276|992.376 12552.255|991.705 12554.190|990.894 12556.080|989.950 12557.904|988.881 12559.660|984.694 12565.965|978.696 12561.984|982.883 12555.680|984.204 12553.389|985.239 12550.954|952.006 12528.893|956.592 12521.977|904.590 12459.051|904.219 12458.607|900.773 12454.426|903.926 12451.468|906.952 12448.377|910.867 12444.440|915.005 12440.737|919.354 12437.290|923.897 12434.099|944.995 12459.618|946.581 12461.542|948.175 12463.477|949.769 12465.401|951.356 12467.324|952.950 12469.248|954.537 12471.172|956.130 12473.106|960.660 12478.588|962.254 12480.512|963.848 12482.436|965.435 12484.359|967.029 12486.283|968.622 12488.218|970.209 12490.141
108 COUNTRY VILLAGE CA NE,1256.392 12231.558|1256.371 12256.554|1249.388 12256.543|1249.409 12232.247|1250.010 12231.947|1250.639 12231.724|1251.296 12231.591|1251.967 12231.558
112 COUNTRY VILLAGE CA NE,1262.229 12231.569|1262.202 12257.344|1259.182 12256.565|1256.371 12256.554|1256.392 12231.558
116 COUNTRY VILLAGE CA NE,1267.934 12231.591|1267.913 12258.811|1262.202 12257.344|1262.229 12231.569
120 COUNTRY VILLAGE CA NE,1273.638 12231.602|1273.617 12260.290|1267.913 12258.811|1267.934 12231.591
124 COUNTRY VILLAGE CA NE,1279.475 12232.091|1279.454 12261.591|1278.685 12261.591|1273.617 12260.290|1273.638 12231.602|1275.365 12231.602|1277.434 12231.724
128 COUNTRY VILLAGE CA NE,1287.563 12236.050|1287.549 12261.614|1279.454 12261.591|1279.475 12232.091|1281.230 12232.603|1282.921 12233.281|1284.536 12234.137|1286.060 12235.160|1286.787 12235.638
132 COUNTRY VILLAGE CA NE,1287.563 12236.050|1288.779 12236.506|1290.045 12236.762|1291.345 12236.828|1292.631 12236.695|1293.889 12236.372|1295.078 12235.861|1296.175 12235.171|1297.154 12234.326|1297.119 12261.625|1287.549 12261.614
105 COUNTRY VILLAGE CA NE,1253.170 12198.811|1253.156 12223.963|1248.906 12223.952|1248.200 12223.907|1247.501 12223.774|1246.815 12223.574|1246.172 12223.285|1246.193 12198.866|1246.948 12198.800
109 COUNTRY VILLAGE CA NE,1259.007 12198.822|1258.986 12223.974|1253.156 12223.963|1253.170 12198.811
113 COUNTRY VILLAGE CA NE,1264.711 12198.833|1264.690 12223.985|1258.986 12223.974|1259.007 12198.822
117 COUNTRY VILLAGE CA NE,1270.415 12198.855|1270.394 12223.996|1264.690 12223.985|1264.711 12198.833
121 COUNTRY VILLAGE CA NE,1276.252 12198.866|1276.231 12224.007|1270.394 12223.996|1270.415 12198.855
