ADDRESS,POINTS
366 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
373 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
375 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
377 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
379 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
378 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
376 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
374 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
372 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
362 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
358 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
356 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
354 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
352 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
350 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
351 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
353 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
355 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
357 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
359 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
361 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
363 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
365 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
367 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
369 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
371 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
468 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
466 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
462 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
458 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
456 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
454 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
452 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
450 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
451 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
453 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
455 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
457 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
459 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
461 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
463 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
465 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
467 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
469 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
471 1620 8 AV NW,-1791.693 1360.241|-1776.496 1360.263|-1761.299 1360.296|-1746.101 1360.319|-1740.069 1444.816|-1744.298 1449.364|-2004.609 1449.330|-2004.567 1425.490|-2004.567 1422.755|-2004.546 1410.279|-2004.518 1395.078|-2004.497 1379.878|-2004.483 1371.750|-2004.462 1359.774|-1974.026 1359.874|-1943.638 1359.974|-1943.610 1303.509|-1809.379 1303.832|-1791.672 1303.876
