ADDRESS,POINTS
325 10 ST NW,-1024.223 770.007|-1024.314 779.147|-1024.398 788.276|-1024.481 797.417|-1024.565 806.557|-1024.656 815.686|-1062.649 815.608|-1062.566 806.468|-1062.475 797.339|-1062.391 788.199|-1062.300 779.058|-1062.216 769.929
168V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
169V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
170V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
171V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
172V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
173V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
174V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
175V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
176V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
177V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
178V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
179V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
180V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
181V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
1 305 10 ST NW,-1023.796 724.273|-1061.776 724.262|-1061.524 698.375|-1023.552 698.375
15V 305 10 ST NW,-1023.796 724.273|-1061.776 724.262|-1061.524 698.375|-1023.552 698.375
14V 305 10 ST NW,-1023.796 724.273|-1061.776 724.262|-1061.524 698.375|-1023.552 698.375
13V 305 10 ST NW,-1023.796 724.273|-1061.776 724.262|-1061.524 698.375|-1023.552 698.375
205 305 10 ST NW,-1023.796 724.273|-1061.776 724.262|-1061.524 698.375|-1023.552 698.375
204 305 10 ST NW,-1023.796 724.273|-1061.776 724.262|-1061.524 698.375|-1023.552 698.375
203 305 10 ST NW,-1023.796 724.273|-1061.776 724.262|-1061.524 698.375|-1023.552 698.375
202 305 10 ST NW,-1023.796 724.273|-1061.776 724.262|-1061.524 698.375|-1023.552 698.375
201 305 10 ST NW,-1023.796 724.273|-1061.776 724.262|-1061.524 698.375|-1023.552 698.375
11V 305 10 ST NW,-1023.796 724.273|-1061.776 724.262|-1061.524 698.375|-1023.552 698.375
12V 305 10 ST NW,-1023.796 724.273|-1061.776 724.262|-1061.524 698.375|-1023.552 698.375
305 1170 KENSINGTON CR NW,-1284.723 473.350|-1321.192 473.495|-1321.178 453.102|-1284.716 465.055
4V 1170 KENSINGTON CR NW,-1284.723 473.350|-1321.192 473.495|-1321.178 453.102|-1284.716 465.055
5V 1170 KENSINGTON CR NW,-1284.723 473.350|-1321.192 473.495|-1321.178 453.102|-1284.716 465.055
6V 1170 KENSINGTON CR NW,-1284.723 473.350|-1321.192 473.495|-1321.178 453.102|-1284.716 465.055
7V 1170 KENSINGTON CR NW,-1284.723 473.350|-1321.192 473.495|-1321.178 453.102|-1284.716 465.055
8V 1170 KENSINGTON CR NW,-1284.723 473.350|-1321.192 473.495|-1321.178 453.102|-1284.716 465.055
9V 1170 KENSINGTON CR NW,-1284.723 473.350|-1321.192 473.495|-1321.178 453.102|-1284.716 465.055
10V 1170 KENSINGTON CR NW,-1284.723 473.350|-1321.192 473.495|-1321.178 453.102|-1284.716 465.055
11V 1170 KENSINGTON CR NW,-1284.723 473.350|-1321.192 473.495|-1321.178 453.102|-1284.716 465.055
12V 1170 KENSINGTON CR NW,-1284.723 473.350|-1321.192 473.495|-1321.178 453.102|-1284.716 465.055
13V 1170 KENSINGTON CR NW,-1284.723 473.350|-1321.192 473.495|-1321.178 453.102|-1284.716 465.055
