ADDRESS,POINTS
94V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
95V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
96V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
97V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
98V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
99V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
100V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
101V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
102V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
103V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
104V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
105V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
106V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
107V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
108V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
109S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
110S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
111S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
112S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
113S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
114S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
115S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
116S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
117S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
118S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
119S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
120S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
121S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
122S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
123S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
124S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
125S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
126S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
127S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
128S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
129S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
130S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
131S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
132S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
133S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
134S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
135S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
136S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
137S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
138S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
139S 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
