ADDRESS,POINTS
4135 UNIVERSITY AV NW,-5272.420 3305.151|-5264.989 3292.531|-5262.255 3294.143|-5259.578 3289.595|-5255.810 3291.808|-5255.475 3291.241|-5246.219 3296.701|-5256.663 3314.447
405 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
401 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
502 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
504 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
506 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
510 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
512 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
516 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
518 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
520 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
529 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
527 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
525 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
523 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
521 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
519 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
517 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
515 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
513 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
511 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
509 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
505 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
501 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
602 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
604 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
606 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
610 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
612 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
616 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
618 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
620 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
629 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
627 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
625 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
623 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
621 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
619 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
617 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
615 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
613 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
611 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
609 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
605 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
601 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
108V 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
109V 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
110V 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
111V 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
112V 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
113V 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
114V 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
115V 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
116V 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
117V 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
118V 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
119V 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
120V 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
121V 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
122V 4138 UNIVERSITY AV NW,-5294.579 3359.036|-5268.819 3374.259|-5272.944 3381.264|-5273.377 3381.009|-5273.909 3381.898|-5274.181 3382.632|-5274.153 3383.421|-5273.825 3384.144|-5273.244 3384.667|-5321.660 3356.056|-5300.997 3320.874|-5290.133 3327.279|-5297.844 3340.378|-5294.586 3342.302|-5295.915 3344.559|-5289.518 3348.328|-5294.691 3357.124|-5293.775 3357.669
