ADDRESS,POINTS
12840 SHAGANAPPI TR NW,-5325.988 13204.180|-5332.803 13204.825|-5339.654 13204.847|-5346.477 13204.235|-5353.216 13203.012|-5359.815 13201.166|-5365.470 13199.554|-5371.230 13198.386|-5377.067 13197.675|-5382.939 13197.430|-5405.532 13197.341|-5419.136 13197.363|-5439.128 13197.274|-5479.589 13151.284|-5466.140 13139.464|-5452.187 13128.245|-5437.758 13117.637|-5422.890 13107.674|-5407.601 13098.344|-5406.560 13097.855|-5405.448 13097.533|-5404.302 13097.388|-5403.148 13097.421|-5402.009 13097.622|-5400.919 13098.011|-5399.898 13098.556|-5398.975 13099.256|-5398.178 13100.090|-5392.131 13107.284|-5383.289 13117.648|-5369.804 13132.804|-5353.719 13149.905|-5337.123 13166.518|-5320.039 13182.619|-5319.375 13183.331|-5318.843 13184.142|-5318.438 13185.032|-5318.186 13185.966|-5318.088 13186.933|-5318.151 13187.901|-5318.368 13188.846|-5318.731 13189.747|-5319.235 13190.569|-5319.871 13191.314|-5320.612 13191.937|-5321.255 13192.393|-5324.610 13196.985|-5327.742 13198.031
298V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
299V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
300V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
301V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
302V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
303V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
304V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
305V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
306V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
307V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
308V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
309V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
310V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
311V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
312V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
313V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
314V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
315V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
316V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
317V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
318V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
319V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
320V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
321V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
322V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
323V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
324V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
325V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
326V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
327V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
328V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
329V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
330V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
331V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
332V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
333V 10 KINCORA GLEN PA NW,-4943.790 13045.994|-4942.854 13023.577|-4938.596 13023.310|-4934.325 13023.232|-4896.304 13023.321|-4895.109 13023.421|-4893.941 13023.710|-4892.844 13024.177|-4891.830 13024.822|-4890.802 13025.745|-4889.971 13026.846|-4889.481 13027.769|-4889.125 13028.747|-4888.908 13029.770|-4888.831 13030.804|-4888.831 13040.100|-4892.354 13124.275|-4910.641 13121.328|-4911.599 13124.408|-4921.351 13121.351|-4921.281 13121.139|-4931.424 13117.959|-4930.732 13115.079|-4930.201 13112.155|-4929.830 13109.219|-4929.621 13106.250|-4927.258 13049.719|-4940.882 13049.152
