ADDRESS,POINTS
438 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
437 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
436 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
292V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
291V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
290V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
289V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
288V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
287V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
286V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
285V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
284V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
283V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
282V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
281V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
280V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
279V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
278V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
277V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
252V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
251V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
250V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
249V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
248V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
247V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
246V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
245V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
244V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
243V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
242V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
309 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
310 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
311 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
312 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
458 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
459 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
401 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
402 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
403 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
404 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
405 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
406 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
407 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
408 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
