ADDRESS,POINTS
360 FALSHIRE DR NE,9402.256 6669.732|9414.111 6671.344|9426.023 6672.490|9437.970 6673.179|9449.931 6673.412|9511.691 6673.390|9516.186 6677.894|9516.221 6802.799|9358.209 6802.665|9358.237 6763.391
5 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
7 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
9 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
11 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
13 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
32 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
34 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
36 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
38 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
40 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
42 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
44 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
46 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
48 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
50 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
52 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
54 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
56 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
58 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
108 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
110 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
112 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
