ADDRESS,POINTS
1008 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1009 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1010 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1011 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1012 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1101 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1102 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1103 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1104 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1105 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1106 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1107 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1108 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1109 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1110 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1111 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1112 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1201 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1202 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1203 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1204 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1205 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1206 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1207 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1208 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1209 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1210 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1211 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1212 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1301 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1302 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1303 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1304 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1305 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1306 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1307 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1308 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1309 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1310 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1311 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
1312 939 BRACEWOOD DR SW,-2983.619 -10474.580|-2983.633 -10446.025|-2989.414 -10446.492|-3026.959 -10449.583|-3041.716 -10450.606|-3056.501 -10451.207|-3057.948 -10451.396|-3059.332 -10451.863|-3060.598 -10452.574|-3061.709 -10453.531|-3062.618 -10454.665|-3063.289 -10455.966|-3063.701 -10457.367|-3063.841 -10458.824|-3063.764 -10736.689|-3059.221 -10741.459|-2983.549 -10744.761|-2983.591 -10598.896|-2983.591 -10595.849
711 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
712 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
713 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
714 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
725 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
726 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
727 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
728 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
721 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
722 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
723 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
724 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
811 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
812 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
813 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
814 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
825 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
826 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
827 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
828 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
821 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
822 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
823 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
824 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
911 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
912 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
913 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
914 200 BROOKPARK DR SW,-2991.783 -10237.145|-3116.389 -10237.001|-3116.598 -10427.889|-3072.342 -10429.490|-3061.430 -10429.390|-3050.517 -10429.057|-3039.619 -10428.512|-3028.735 -10427.722|-2996.516 -10425.087|-2991.979 -10420.139
